Occupation ID,Occupation,Sex ID,Sex,Age Range ID,Age Range,Quarter ID,Quarter,Number of Records
6211,Trabajadores en Actividades Pesqueras,1,Hombre,3,35 to 44 years,20204,2020-Q4,81
6211,Trabajadores en Actividades Pesqueras,1,Hombre,4,45 to 54 years,20191,2019-Q1,100
6211,Trabajadores en Actividades Pesqueras,1,Hombre,4,45 to 54 years,20192,2019-Q2,90
6211,Trabajadores en Actividades Pesqueras,1,Hombre,4,45 to 54 years,20193,2019-Q3,104
6211,Trabajadores en Actividades Pesqueras,1,Hombre,4,45 to 54 years,20194,2019-Q4,105
6211,Trabajadores en Actividades Pesqueras,1,Hombre,4,45 to 54 years,20201,2020-Q1,103
6211,Trabajadores en Actividades Pesqueras,1,Hombre,4,45 to 54 years,20203,2020-Q3,52
6211,Trabajadores en Actividades Pesqueras,1,Hombre,4,45 to 54 years,20204,2020-Q4,70
6211,Trabajadores en Actividades Pesqueras,2,Mujer,2,25 to 34 years,20191,2019-Q1,1
6211,Trabajadores en Actividades Pesqueras,2,Mujer,2,25 to 34 years,20193,2019-Q3,1
6211,Trabajadores en Actividades Pesqueras,2,Mujer,2,25 to 34 years,20194,2019-Q4,1
6211,Trabajadores en Actividades Pesqueras,2,Mujer,2,25 to 34 years,20204,2020-Q4,1
6211,Trabajadores en Actividades Pesqueras,2,Mujer,3,35 to 44 years,20192,2019-Q2,2
6211,Trabajadores en Actividades Pesqueras,2,Mujer,3,35 to 44 years,20193,2019-Q3,3
6211,Trabajadores en Actividades Pesqueras,2,Mujer,3,35 to 44 years,20194,2019-Q4,3
6211,Trabajadores en Actividades Pesqueras,2,Mujer,3,35 to 44 years,20201,2020-Q1,1
6211,Trabajadores en Actividades Pesqueras,2,Mujer,3,35 to 44 years,20203,2020-Q3,1
6211,Trabajadores en Actividades Pesqueras,2,Mujer,4,45 to 54 years,20191,2019-Q1,1
6211,Trabajadores en Actividades Pesqueras,2,Mujer,4,45 to 54 years,20193,2019-Q3,1
6211,Trabajadores en Actividades Pesqueras,2,Mujer,4,45 to 54 years,20201,2020-Q1,1
6211,Trabajadores en Actividades Pesqueras,2,Mujer,4,45 to 54 years,20203,2020-Q3,2
6211,Trabajadores en Actividades Pesqueras,2,Mujer,4,45 to 54 years,20204,2020-Q4,1
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,1,15 to 24 years,20191,2019-Q1,6
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,1,15 to 24 years,20192,2019-Q2,12
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,1,15 to 24 years,20193,2019-Q3,10
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,1,15 to 24 years,20194,2019-Q4,6
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,1,15 to 24 years,20201,2020-Q1,4
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,1,15 to 24 years,20203,2020-Q3,3
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,1,15 to 24 years,20204,2020-Q4,1
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,2,25 to 34 years,20191,2019-Q1,4
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,2,25 to 34 years,20192,2019-Q2,10
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,2,25 to 34 years,20193,2019-Q3,13
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,2,25 to 34 years,20194,2019-Q4,8
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,2,25 to 34 years,20201,2020-Q1,7
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,2,25 to 34 years,20203,2020-Q3,8
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,2,25 to 34 years,20204,2020-Q4,4
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,3,35 to 44 years,20191,2019-Q1,8
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,3,35 to 44 years,20192,2019-Q2,11
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,3,35 to 44 years,20193,2019-Q3,13
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,3,35 to 44 years,20194,2019-Q4,11
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,3,35 to 44 years,20201,2020-Q1,5
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,3,35 to 44 years,20203,2020-Q3,6
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,3,35 to 44 years,20204,2020-Q4,6
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,4,45 to 54 years,20191,2019-Q1,3
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,4,45 to 54 years,20192,2019-Q2,7
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,4,45 to 54 years,20193,2019-Q3,9
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,4,45 to 54 years,20194,2019-Q4,2
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,4,45 to 54 years,20201,2020-Q1,1
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,4,45 to 54 years,20203,2020-Q3,1
6212,Trabajadores en Actividades de Acuacultura,1,Hombre,4,45 to 54 years,20204,2020-Q4,4
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,1,15 to 24 years,20191,2019-Q1,1
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,1,15 to 24 years,20192,2019-Q2,1
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,1,15 to 24 years,20193,2019-Q3,1
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,2,25 to 34 years,20192,2019-Q2,3
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,2,25 to 34 years,20193,2019-Q3,1
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,2,25 to 34 years,20194,2019-Q4,2
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,3,35 to 44 years,20191,2019-Q1,1
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,3,35 to 44 years,20193,2019-Q3,1
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,4,45 to 54 years,20192,2019-Q2,1
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,4,45 to 54 years,20193,2019-Q3,2
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,4,45 to 54 years,20194,2019-Q4,2
6212,Trabajadores en Actividades de Acuacultura,2,Mujer,4,45 to 54 years,20201,2020-Q1,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,1,15 to 24 years,20191,2019-Q1,3
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,1,15 to 24 years,20192,2019-Q2,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,1,15 to 24 years,20193,2019-Q3,3
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,1,15 to 24 years,20194,2019-Q4,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,1,15 to 24 years,20201,2020-Q1,3
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,1,15 to 24 years,20203,2020-Q3,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,1,15 to 24 years,20204,2020-Q4,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,2,25 to 34 years,20192,2019-Q2,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,2,25 to 34 years,20193,2019-Q3,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,2,25 to 34 years,20194,2019-Q4,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,2,25 to 34 years,20201,2020-Q1,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,3,35 to 44 years,20191,2019-Q1,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,3,35 to 44 years,20192,2019-Q2,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,3,35 to 44 years,20193,2019-Q3,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,3,35 to 44 years,20201,2020-Q1,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,3,35 to 44 years,20203,2020-Q3,4
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,3,35 to 44 years,20204,2020-Q4,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,4,45 to 54 years,20191,2019-Q1,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,4,45 to 54 years,20192,2019-Q2,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,4,45 to 54 years,20194,2019-Q4,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,4,45 to 54 years,20201,2020-Q1,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,1,Hombre,4,45 to 54 years,20204,2020-Q4,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,1,15 to 24 years,20191,2019-Q1,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,1,15 to 24 years,20192,2019-Q2,3
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,1,15 to 24 years,20193,2019-Q3,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,1,15 to 24 years,20194,2019-Q4,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,1,15 to 24 years,20201,2020-Q1,1
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,1,15 to 24 years,20203,2020-Q3,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,1,15 to 24 years,20204,2020-Q4,3
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,2,25 to 34 years,20191,2019-Q1,3
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,2,25 to 34 years,20193,2019-Q3,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,2,25 to 34 years,20194,2019-Q4,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,2,25 to 34 years,20201,2020-Q1,5
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,2,25 to 34 years,20203,2020-Q3,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,2,25 to 34 years,20204,2020-Q4,4
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,3,35 to 44 years,20191,2019-Q1,5
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,3,35 to 44 years,20192,2019-Q2,4
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,3,35 to 44 years,20193,2019-Q3,4
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,3,35 to 44 years,20194,2019-Q4,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,3,35 to 44 years,20201,2020-Q1,5
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,3,35 to 44 years,20204,2020-Q4,8
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,4,45 to 54 years,20191,2019-Q1,6
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,4,45 to 54 years,20192,2019-Q2,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,4,45 to 54 years,20193,2019-Q3,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,4,45 to 54 years,20194,2019-Q4,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,4,45 to 54 years,20201,2020-Q1,3
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,4,45 to 54 years,20203,2020-Q3,2
6213,Trabajadores en Actividades de Beneficio de Productos Pesqueros o Acuícolas,2,Mujer,4,45 to 54 years,20204,2020-Q4,2
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,1,15 to 24 years,20192,2019-Q2,4
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,1,15 to 24 years,20193,2019-Q3,2
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,1,15 to 24 years,20194,2019-Q4,1
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,1,15 to 24 years,20201,2020-Q1,1
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,1,15 to 24 years,20203,2020-Q3,2
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,1,15 to 24 years,20204,2020-Q4,4
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,2,25 to 34 years,20191,2019-Q1,4
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,2,25 to 34 years,20192,2019-Q2,8
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,2,25 to 34 years,20193,2019-Q3,4
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,2,25 to 34 years,20194,2019-Q4,5
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,2,25 to 34 years,20201,2020-Q1,1
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,2,25 to 34 years,20203,2020-Q3,1
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,2,25 to 34 years,20204,2020-Q4,3
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,3,35 to 44 years,20191,2019-Q1,5
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,3,35 to 44 years,20192,2019-Q2,9
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,3,35 to 44 years,20193,2019-Q3,6
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,3,35 to 44 years,20194,2019-Q4,5
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,3,35 to 44 years,20201,2020-Q1,4
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,3,35 to 44 years,20203,2020-Q3,3
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,3,35 to 44 years,20204,2020-Q4,4
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,4,45 to 54 years,20191,2019-Q1,2
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,4,45 to 54 years,20192,2019-Q2,5
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,4,45 to 54 years,20193,2019-Q3,5
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,4,45 to 54 years,20194,2019-Q4,3
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,4,45 to 54 years,20201,2020-Q1,1
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,4,45 to 54 years,20203,2020-Q3,4
6221,"Taladores, Trocadores, Cortadores de Árboles y Similares",1,Hombre,4,45 to 54 years,20204,2020-Q4,4
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,1,15 to 24 years,20191,2019-Q1,3
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,1,15 to 24 years,20192,2019-Q2,4
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,1,15 to 24 years,20193,2019-Q3,2
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,1,15 to 24 years,20194,2019-Q4,6
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,1,15 to 24 years,20201,2020-Q1,2
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,1,15 to 24 years,20203,2020-Q3,1
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,1,15 to 24 years,20204,2020-Q4,1
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,2,25 to 34 years,20191,2019-Q1,1
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,2,25 to 34 years,20194,2019-Q4,1
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,2,25 to 34 years,20203,2020-Q3,1
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,2,25 to 34 years,20204,2020-Q4,1
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,3,35 to 44 years,20191,2019-Q1,6
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,3,35 to 44 years,20192,2019-Q2,4
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,3,35 to 44 years,20193,2019-Q3,4
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,3,35 to 44 years,20194,2019-Q4,3
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,3,35 to 44 years,20201,2020-Q1,2
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,3,35 to 44 years,20203,2020-Q3,1
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,3,35 to 44 years,20204,2020-Q4,1
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,4,45 to 54 years,20191,2019-Q1,3
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,4,45 to 54 years,20192,2019-Q2,3
6222,"Caucheros, Chicleros, Resineros y Similares",1,Hombre,4,45 to 54 years,20193,2019-Q3,1
6222,"Caucheros, Chicleros, Resineros y Similares",2,Mujer,1,15 to 24 years,20192,2019-Q2,1
6222,"Caucheros, Chicleros, Resineros y Similares",2,Mujer,3,35 to 44 years,20194,2019-Q4,1
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,1,15 to 24 years,20191,2019-Q1,27
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,1,15 to 24 years,20192,2019-Q2,29
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,1,15 to 24 years,20193,2019-Q3,27
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,1,15 to 24 years,20194,2019-Q4,36
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,1,15 to 24 years,20201,2020-Q1,34
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,1,15 to 24 years,20203,2020-Q3,26
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,1,15 to 24 years,20204,2020-Q4,30
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,2,25 to 34 years,20191,2019-Q1,39
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,2,25 to 34 years,20192,2019-Q2,34
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,2,25 to 34 years,20193,2019-Q3,42
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,2,25 to 34 years,20194,2019-Q4,38
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,2,25 to 34 years,20201,2020-Q1,25
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,2,25 to 34 years,20203,2020-Q3,28
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,2,25 to 34 years,20204,2020-Q4,19
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,3,35 to 44 years,20191,2019-Q1,25
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,3,35 to 44 years,20192,2019-Q2,24
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,3,35 to 44 years,20193,2019-Q3,17
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,3,35 to 44 years,20194,2019-Q4,18
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,3,35 to 44 years,20201,2020-Q1,19
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,3,35 to 44 years,20203,2020-Q3,12
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,3,35 to 44 years,20204,2020-Q4,17
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,4,45 to 54 years,20191,2019-Q1,14
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,4,45 to 54 years,20192,2019-Q2,8
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,4,45 to 54 years,20193,2019-Q3,17
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,4,45 to 54 years,20194,2019-Q4,19
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,4,45 to 54 years,20201,2020-Q1,14
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,4,45 to 54 years,20203,2020-Q3,10
6223,Trabajadores en Viveros e Invernaderos,1,Hombre,4,45 to 54 years,20204,2020-Q4,12
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,1,15 to 24 years,20191,2019-Q1,13
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,1,15 to 24 years,20192,2019-Q2,15
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,1,15 to 24 years,20193,2019-Q3,17
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,1,15 to 24 years,20194,2019-Q4,13
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,1,15 to 24 years,20201,2020-Q1,14
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,1,15 to 24 years,20203,2020-Q3,12
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,1,15 to 24 years,20204,2020-Q4,18
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,2,25 to 34 years,20191,2019-Q1,14
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,2,25 to 34 years,20192,2019-Q2,16
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,2,25 to 34 years,20193,2019-Q3,19
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,2,25 to 34 years,20194,2019-Q4,20
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,2,25 to 34 years,20201,2020-Q1,17
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,2,25 to 34 years,20203,2020-Q3,13
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,2,25 to 34 years,20204,2020-Q4,12
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,3,35 to 44 years,20191,2019-Q1,15
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,3,35 to 44 years,20192,2019-Q2,17
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,3,35 to 44 years,20193,2019-Q3,13
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,3,35 to 44 years,20194,2019-Q4,13
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,3,35 to 44 years,20201,2020-Q1,17
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,3,35 to 44 years,20203,2020-Q3,10
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,3,35 to 44 years,20204,2020-Q4,11
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,4,45 to 54 years,20191,2019-Q1,8
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,4,45 to 54 years,20192,2019-Q2,12
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,4,45 to 54 years,20193,2019-Q3,10
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,4,45 to 54 years,20194,2019-Q4,15
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,4,45 to 54 years,20201,2020-Q1,9
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,4,45 to 54 years,20203,2020-Q3,3
6223,Trabajadores en Viveros e Invernaderos,2,Mujer,4,45 to 54 years,20204,2020-Q4,4
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,1,15 to 24 years,20191,2019-Q1,1
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,1,15 to 24 years,20192,2019-Q2,1
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,1,15 to 24 years,20193,2019-Q3,4
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,1,15 to 24 years,20194,2019-Q4,2
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,1,15 to 24 years,20203,2020-Q3,1
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,1,15 to 24 years,20204,2020-Q4,2
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,2,25 to 34 years,20192,2019-Q2,2
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,2,25 to 34 years,20193,2019-Q3,5
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,2,25 to 34 years,20201,2020-Q1,2
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,2,25 to 34 years,20203,2020-Q3,1
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,2,25 to 34 years,20204,2020-Q4,1
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,3,35 to 44 years,20192,2019-Q2,1
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,3,35 to 44 years,20193,2019-Q3,3
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,3,35 to 44 years,20194,2019-Q4,3
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,3,35 to 44 years,20201,2020-Q1,3
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,3,35 to 44 years,20203,2020-Q3,3
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,3,35 to 44 years,20204,2020-Q4,1
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,4,45 to 54 years,20191,2019-Q1,2
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,4,45 to 54 years,20192,2019-Q2,3
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,4,45 to 54 years,20193,2019-Q3,2
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,4,45 to 54 years,20194,2019-Q4,1
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,4,45 to 54 years,20201,2020-Q1,2
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,4,45 to 54 years,20203,2020-Q3,1
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",1,Hombre,4,45 to 54 years,20204,2020-Q4,5
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",2,Mujer,1,15 to 24 years,20193,2019-Q3,1
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",2,Mujer,1,15 to 24 years,20201,2020-Q1,1
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",2,Mujer,2,25 to 34 years,20193,2019-Q3,2
6224,"Trabajadores en Actividades de Plantación, Reforestación y Conservación de Bosques",2,Mujer,2,25 to 34 years,20201,2020-Q1,1
